value,corpora,blended_skill_talk/f1,empathetic_dialogues/f1,wizard_of_internet/f1,wizard_of_wikipedia/f1,model
0.11832339130342007,Git.,0.11448116600513458,0.10104040056467056,0.13804784417152405,0.11972415447235107,350M
0.12468776479363441,Git.,0.13211539387702942,0.10884618759155273,0.13351482152938843,0.12427465617656708,350M
0.12322304025292397,Git.,0.1268399953842163,0.10323397815227509,0.13734596967697144,0.12547221779823303,350M
0.1283576600253582,Git.,0.13605378568172455,0.11010126769542694,0.1391478031873703,0.128127783536911,350M
0.12028584443032742,Git.,0.12534670531749725,0.10392942279577255,0.13158096373081207,0.12028628587722778,350M
0.12710927985608578,Git.,0.1321612149477005,0.11186180263757706,0.14067843556404114,0.12373566627502441,350M
0.1211104542016983,Git.,0.11965072154998779,0.10315088927745819,0.13814958930015564,0.12349061667919159,350M
0.12296473234891891,Git.,0.12030478566884995,0.11088690906763077,0.13050390779972076,0.13016332685947418,350M
0.12603166326880455,Git.,0.13201574981212616,0.10845024883747101,0.13772110641002655,0.12593954801559448,350M
0.12382630072534084,Git.,0.12460210174322128,0.10700595378875732,0.13764499127864838,0.1260521560907364,350M
0.1229986920952797,Git.,0.12956826388835907,0.1074070930480957,0.13183294236660004,0.12318646907806396,350M
0.12572367675602436,Git.,0.1298598349094391,0.10821416229009628,0.1371963769197464,0.12762433290481567,350M
0.12944090738892555,Git.,0.1365826576948166,0.10893948376178741,0.14224772155284882,0.1299937665462494,350M
0.12673195078969002,Git.,0.12921485304832458,0.10578383505344391,0.14095649123191833,0.13097262382507324,350M
0.12920047715306282,Git.,0.13324962556362152,0.10630126297473907,0.14109672605991364,0.13615429401397705,350M
0.12862184084951878,Git.,0.13315030932426453,0.1117028221487999,0.13937820494174957,0.1302560269832611,350M
0.12708716839551926,Git.,0.12768283486366272,0.11388500034809113,0.1365842968225479,0.13019654154777527,350M
0.12749615497887135,Git.,0.1338987946510315,0.10388223081827164,0.13980260491371155,0.1324009895324707,350M
0.1265435926616192,Git.,0.13507701456546783,0.1073966771364212,0.13252733647823334,0.13117334246635437,350M
0.12518018670380116,Git.,0.12649819254875183,0.10225024074316025,0.1401909738779068,0.13178133964538574,350M
0.13071531057357788,Git.,0.1342591494321823,0.11098988354206085,0.13742443919181824,0.14018777012825012,350M
0.12471264973282814,Git.,0.12552739679813385,0.10734324157238007,0.13916094601154327,0.12681901454925537,350M
0.12677353248000145,Git.,0.12847092747688293,0.11071909964084625,0.14271709322929382,0.1251870095729828,350M
0.12659573927521706,Git.,0.1355966031551361,0.10716487467288971,0.13241839408874512,0.1312030851840973,350M
0.12190466560423374,Git.,0.1253882646560669,0.10586117208003998,0.13637825846672058,0.11999096721410751,350M
0.12881839275360107,Git.,0.13424424827098846,0.11132411658763885,0.13894879817962646,0.1307564079761505,350M
0.12292943708598614,Git.,0.12026862055063248,0.10704779624938965,0.13880515098571777,0.12559618055820465,350M
0.12985680624842644,Git.,0.13951340317726135,0.10876338183879852,0.14272791147232056,0.12842252850532532,350M
0.12531203590333462,Git.,0.12921492755413055,0.10616961866617203,0.13640597462654114,0.12945762276649475,350M
0.12822652980685234,Git.,0.129801943898201,0.1120913028717041,0.1416676640510559,0.12934520840644836,350M
0.12749511748552322,Git.,0.12470648437738419,0.11044321209192276,0.1446252316236496,0.13020554184913635,350M
0.1275176666676998,Git.,0.1272570788860321,0.11489246785640717,0.1423039585351944,0.1256171613931656,350M
0.12634810246527195,Git.,0.13094022870063782,0.10868563503026962,0.14046044647693634,0.12530609965324402,350M
0.12346904911100864,Git.,0.12508276104927063,0.10908158868551254,0.13788112998008728,0.12183071672916412,350M
0.1200117189437151,Git.,0.1148381233215332,0.10203512012958527,0.13955309987068176,0.12362053245306015,350M
0.12597184628248215,Git.,0.13142403960227966,0.10781896114349365,0.13775184750556946,0.12689253687858582,350M
0.12831223011016846,Git.,0.13689734041690826,0.10839377343654633,0.13622844219207764,0.1317293643951416,350M
0.13827302679419518,TDEC,0.14658156037330627,0.12729427218437195,0.15317732095718384,0.12603895366191864,1.3B
0.13515406288206577,TDEC,0.14382421970367432,0.12494727224111557,0.1492212563753128,0.1226235032081604,1.3B
0.1436004377901554,TDEC,0.14893610775470734,0.13061575591564178,0.15537768602371216,0.13947220146656036,1.3B
0.13485471531748772,TDEC,0.14189183712005615,0.13088279962539673,0.14659230411052704,0.12005192041397095,1.3B
0.1321121659129858,TDEC,0.1382710188627243,0.1215314269065857,0.14900822937488556,0.11963798850774765,1.3B
0.13728010654449463,TDEC,0.14281880855560303,0.12982919812202454,0.15192613005638123,0.12454628944396973,1.3B
0.13748019561171532,TDEC,0.14709079265594482,0.1286354959011078,0.15121051669120789,0.12298397719860077,1.3B
0.1400786079466343,TDEC,0.1487434059381485,0.12888547778129578,0.15613007545471191,0.12655547261238098,1.3B
0.13011665269732475,TDEC,0.13498806953430176,0.12357952445745468,0.14435899257659912,0.11754002422094345,1.3B
0.13151289150118828,TDEC,0.13753096759319305,0.12546370923519135,0.14178021252155304,0.12127667665481567,1.3B
0.1353764869272709,TDEC,0.1361292451620102,0.12401916086673737,0.15771275758743286,0.12364478409290314,1.3B
0.1335115022957325,TDEC,0.1435500532388687,0.12509958446025848,0.14675942063331604,0.11863695085048676,1.3B
0.13464714586734772,TDEC,0.1465405374765396,0.12627927958965302,0.14703817665576935,0.1187305897474289,1.3B
0.13938871398568153,TDEC,0.1522301286458969,0.12483666837215424,0.15368863940238953,0.12679941952228546,1.3B
0.13647126778960228,TDEC,0.1445680409669876,0.12541523575782776,0.15102136135101318,0.12488043308258057,1.3B
0.1372387930750847,TDEC,0.1466430425643921,0.1282750517129898,0.14841096103191376,0.1256261169910431,1.3B
0.132401367649436,TDEC,0.14305737614631653,0.12318716198205948,0.1459130346775055,0.11744789779186249,1.3B
0.13694246858358383,TDEC,0.14659707248210907,0.1285361349582672,0.14618441462516785,0.1264522522687912,1.3B
0.1400280874222517,TDEC,0.14718613028526306,0.13099566102027893,0.15711571276187897,0.12481484562158585,1.3B
0.1390915960073471,TDEC,0.1477329283952713,0.125433087348938,0.15121008455753326,0.13199028372764587,1.3B
0.13601326569914818,TDEC,0.14524781703948975,0.12870489060878754,0.15049658715724945,0.11960376799106598,1.3B
0.1332462541759014,TDEC,0.14368920028209686,0.1199633926153183,0.14813798666000366,0.12119443714618683,1.3B
0.1324400193989277,TDEC,0.13962945342063904,0.12550832331180573,0.14235028624534607,0.12227201461791992,1.3B
0.13207870163023472,TDEC,0.1415897160768509,0.12578922510147095,0.14239764213562012,0.11853822320699692,1.3B
0.13154694251716137,TDEC,0.13845396041870117,0.12324298918247223,0.14372099936008453,0.12076982110738754,1.3B
0.13738474994897842,TDEC,0.14849913120269775,0.12560948729515076,0.146585151553154,0.1288452297449112,1.3B
0.13768990337848663,TDEC,0.14089804887771606,0.12210392951965332,0.15626737475395203,0.13149026036262512,1.3B
0.1315819676965475,TDEC,0.14446081221103668,0.12123753875494003,0.1422785222530365,0.11835099756717682,1.3B
0.13500591926276684,TDEC,0.14811848104000092,0.12651267647743225,0.14193391799926758,0.12345860153436661,1.3B
0.14464979991316795,TDEC,0.1524295061826706,0.1307182013988495,0.15894761681556702,0.13650387525558472,1.3B
0.13196195662021637,TDEC,0.14401349425315857,0.12428736686706543,0.13990433514118195,0.11964263021945953,1.3B
0.13685297034680843,TDEC,0.14799126982688904,0.12403831630945206,0.153443843126297,0.12193845212459564,1.3B
0.1372651793062687,TDEC,0.14559230208396912,0.13239526748657227,0.14876604080200195,0.12230710685253143,1.3B
0.13082122430205345,TDEC,0.14243240654468536,0.11735298484563828,0.14667800068855286,0.11682150512933731,1.3B
0.13969983160495758,TDEC,0.15039032697677612,0.1274336725473404,0.1530326008796692,0.12794272601604462,1.3B
0.13155829161405563,TDEC,0.1439305990934372,0.1214757114648819,0.14521268010139465,0.11561417579650879,1.3B
0.1373828500509262,TDEC,0.14080089330673218,0.1319032609462738,0.1514250636100769,0.12540218234062195,1.3B
0.1319869589060545,TDEC,0.13613705337047577,0.1312706172466278,0.14371860027313232,0.11682156473398209,1.3B
0.13151250965893269,TDEC,0.13615365326404572,0.12539176642894745,0.14611491560935974,0.11838970333337784,1.3B
0.1379225067794323,TDEC,0.15008802711963654,0.126617431640625,0.1480700969696045,0.12691447138786316,1.3B
0.1340632401406765,TDEC,0.14720435440540314,0.12572862207889557,0.14541901648044586,0.11790096759796143,1.3B
0.13480397313833237,TDEC,0.15013444423675537,0.12123185396194458,0.14673323929309845,0.12111635506153107,1.3B
0.13154400326311588,TDEC,0.13920706510543823,0.1276078075170517,0.14342471957206726,0.11593642085790634,1.3B
0.13488299772143364,TDEC,0.14712050557136536,0.1279870867729187,0.14612498879432678,0.11829940974712372,1.3B
0.13705727830529213,TDEC,0.14028704166412354,0.1269821673631668,0.15204641222953796,0.1289134919643402,1.3B
0.13174865953624249,TDEC,0.13968637585639954,0.12236058712005615,0.1465207189321518,0.11842695623636246,1.3B
0.13331810384988785,TDEC,0.14601948857307434,0.13131026923656464,0.14456018805503845,0.11138246953487396,1.3B
0.13490158319473267,TDEC,0.1360456943511963,0.13437440991401672,0.14854630827903748,0.12063992023468018,1.3B
0.14516454190015793,TDEC,0.14780429005622864,0.13059838116168976,0.16304893791675568,0.13920655846595764,1.3B
0.13797147944569588,TDEC,0.14657986164093018,0.12276904284954071,0.1552097499370575,0.12732726335525513,1.3B
0.130681112408638,TDEC,0.139397531747818,0.11856888234615326,0.1419878453016281,0.12277019023895264,1.3B
0.13846566528081894,TDEC,0.14011844992637634,0.13633610308170319,0.14711272716522217,0.13029538094997406,1.3B
0.1354389265179634,TDEC,0.14080719649791718,0.1272573471069336,0.14939206838607788,0.12429909408092499,1.3B
0.1312004253268242,TDEC,0.14228111505508423,0.12239839881658554,0.14329849183559418,0.1168236956000328,1.3B
0.1363859362900257,TDEC,0.14836479723453522,0.12965962290763855,0.14890429377555847,0.1186150312423706,1.3B
0.13849849812686443,TDEC,0.14778652787208557,0.11836991459131241,0.16012561321258545,0.1277119368314743,1.3B
0.13170784711837769,TDEC,0.14310698211193085,0.1216505914926529,0.14032535254955292,0.12174846231937408,1.3B
0.13495386950671673,TDEC,0.13712304830551147,0.12118562310934067,0.14965367317199707,0.1318531334400177,1.3B
0.13142652809619904,TDEC,0.14113932847976685,0.12193308770656586,0.14772763848304749,0.11490605771541595,1.3B
0.13505013659596443,TDEC,0.1480436772108078,0.12203221023082733,0.1494453400373459,0.12067931890487671,1.3B
0.14032766968011856,TDEC,0.1480536013841629,0.12663386762142181,0.15483984351158142,0.1317833662033081,1.3B
0.13324077241122723,TDEC,0.13897959887981415,0.12232426553964615,0.15018858015537262,0.12147064507007599,1.3B
0.13581361435353756,TDEC,0.1452951580286026,0.1305934488773346,0.14419162273406982,0.12317422777414322,1.3B
0.13142451457679272,TDEC,0.14066652953624725,0.12605002522468567,0.1405671387910843,0.11841436475515366,1.3B
0.1331731416285038,TDEC,0.14056435227394104,0.13203004002571106,0.14479637145996094,0.11530180275440216,1.3B
0.13531706109642982,TDEC,0.14156539738178253,0.13080841302871704,0.14951516687870026,0.11937926709651947,1.3B
0.13447917252779007,TDEC,0.1480453610420227,0.12279252707958221,0.1465984284877777,0.12048037350177765,1.3B
0.1358225755393505,TDEC,0.14394307136535645,0.1275683343410492,0.14639553427696228,0.12538336217403412,1.3B
0.1392805017530918,TDEC,0.1425710767507553,0.12772305309772491,0.15851432085037231,0.1283135563135147,1.3B
0.1390951108187437,TDEC,0.1567469984292984,0.12132146209478378,0.15251323580741882,0.12579874694347382,1.3B
0.14017477445304394,TDEC,0.13902144134044647,0.12492892891168594,0.1588515341281891,0.13789719343185425,1.3B
0.1334705837070942,TDEC,0.14580002427101135,0.1214546412229538,0.1477581262588501,0.11886954307556152,1.3B
0.13352715596556664,TDEC,0.1402832418680191,0.12748627364635468,0.14373807609081268,0.12260103225708008,1.3B
0.13815878331661224,TDEC,0.14553788304328918,0.1290174126625061,0.15034902095794678,0.1277308166027069,1.3B
0.1343257874250412,TDEC,0.14426609873771667,0.12778201699256897,0.14100933074951172,0.12424570322036743,1.3B
0.13207555375993252,TDEC,0.1419992744922638,0.1219114288687706,0.14254291355609894,0.12184859812259674,1.3B
0.13752659037709236,TDEC,0.14662419259548187,0.12869183719158173,0.14880484342575073,0.12598548829555511,1.3B
0.1337766107171774,TDEC,0.14973025023937225,0.12207701057195663,0.14705868065357208,0.1162405014038086,1.3B
0.13889731466770172,TDEC,0.14976921677589417,0.1280406415462494,0.1513293981552124,0.12645000219345093,1.3B
0.13975927233695984,TDEC,0.14761103689670563,0.13099022209644318,0.15175989270210266,0.1286759376525879,1.3B
0.13424698263406754,TDEC,0.13976100087165833,0.12732955813407898,0.14479491114616394,0.1251024603843689,1.3B
0.13807830959558487,TDEC,0.14776873588562012,0.12465102970600128,0.15093758702278137,0.1289558857679367,1.3B
0.136938551440835,TDEC,0.14959196746349335,0.1320432722568512,0.14600056409835815,0.1201184019446373,1.3B
0.13508781418204308,TDEC,0.14590677618980408,0.12545399367809296,0.14665743708610535,0.12233304977416992,1.3B
0.13928305357694626,TDEC,0.1463787853717804,0.1226276159286499,0.15303033590316772,0.135095477104187,1.3B
0.13665338046848774,TDEC,0.15496119856834412,0.11935225874185562,0.14564546942710876,0.12665459513664246,1.3B
0.13359885290265083,TDEC,0.14312885701656342,0.126691997051239,0.14388413727283478,0.12069042026996613,1.3B
0.1378515511751175,TDEC,0.14777818322181702,0.13016930222511292,0.14872916042804718,0.12472955882549286,1.3B
0.1370979230850935,TDEC,0.15131720900535583,0.11880514770746231,0.14869925379753113,0.12957008183002472,1.3B
0.13851256854832172,TDEC,0.15454590320587158,0.126356840133667,0.1502290666103363,0.12291846424341202,1.3B
0.13451812975108624,TDEC,0.14416544139385223,0.12396623939275742,0.15284660458564758,0.11709423363208771,1.3B
0.13222969509661198,TDEC,0.14087256789207458,0.1243656650185585,0.1481151133775711,0.11556543409824371,1.3B
0.14624295756220818,TDEC,0.14687129855155945,0.13611483573913574,0.16125282645225525,0.14073286950588226,1.3B
0.13175971060991287,TDEC,0.13244201242923737,0.12998758256435394,0.14655978977680206,0.11804945766925812,1.3B
0.14075933396816254,TDEC,0.14151963591575623,0.13705770671367645,0.1560165286064148,0.12844346463680267,1.3B
0.13834723457694054,TDEC,0.1514255702495575,0.13163988292217255,0.14639489352703094,0.12392859160900116,1.3B
0.13678064569830894,TDEC,0.14595681428909302,0.12821686267852783,0.1457556039094925,0.12719330191612244,1.3B
0.13319451548159122,TDEC,0.14425671100616455,0.12389712035655975,0.14731600880622864,0.11730822175741196,1.3B
0.1326709631830454,TDEC,0.135562002658844,0.12839648127555847,0.1472884863615036,0.11943688243627548,1.3B
0.1397680751979351,TDEC,0.14983338117599487,0.12432973086833954,0.15575996041297913,0.12914922833442688,1.3B
0.13593652471899986,CC,0.14420734345912933,0.1303318440914154,0.1455179750919342,0.12368893623352051,1.3B
0.14094164595007896,CC,0.14896714687347412,0.13080808520317078,0.15276718139648438,0.13122417032718658,1.3B
0.13410879112780094,CC,0.137960284948349,0.12628154456615448,0.15248584747314453,0.11970748752355576,1.3B
0.13629211485385895,CC,0.14263810217380524,0.13001830875873566,0.1526937037706375,0.11981834471225739,1.3B
0.1355822030454874,CC,0.14385224878787994,0.12042112648487091,0.1533580869436264,0.12469734996557236,1.3B
0.13117123395204544,CC,0.14556653797626495,0.11528261750936508,0.14430846273899078,0.11952731758356094,1.3B
0.14154378324747086,CC,0.1469317376613617,0.1364065259695053,0.15494267642498016,0.12789419293403625,1.3B
0.131214777007699,CC,0.1361793726682663,0.1255447417497635,0.145208477973938,0.11792651563882828,1.3B
0.13636599481105804,CC,0.14315345883369446,0.125008687376976,0.1534048318862915,0.1238970011472702,1.3B
0.12985779903829098,CC,0.14199914038181305,0.1247672587633133,0.13564804196357727,0.1170167550444603,1.3B
0.13460122048854828,CC,0.1366645097732544,0.11973480880260468,0.1530129462480545,0.12899261713027954,1.3B
0.14118589088320732,CC,0.14990045130252838,0.1304745227098465,0.15988650918006897,0.12448208034038544,1.3B
0.14140307530760765,CC,0.14951373636722565,0.13580264151096344,0.15719297528266907,0.12310294806957245,1.3B
0.12985779903829098,CC,0.14199914038181305,0.1247672587633133,0.13564804196357727,0.1170167550444603,1.3B
0.14008477330207825,CC,0.1470210999250412,0.12778349220752716,0.15781645476818085,0.12771804630756378,1.3B
0.1326939184218645,CC,0.13696473836898804,0.12890112400054932,0.1447666585445404,0.12014315277338028,1.3B
0.13684428669512272,CC,0.1484244167804718,0.12769916653633118,0.15035486221313477,0.12089870125055313,1.3B
0.13530424796044827,CC,0.14038506150245667,0.12689249217510223,0.15044686198234558,0.12349257618188858,1.3B
0.14056070521473885,CC,0.14176134765148163,0.13007909059524536,0.15769830346107483,0.13270407915115356,1.3B
0.13960588723421097,CC,0.14153066277503967,0.12874412536621094,0.1560731679201126,0.13207559287548065,1.3B
0.13698392920196056,CC,0.1404416859149933,0.12336871773004532,0.1576683074235916,0.12645700573921204,1.3B
0.13766273856163025,CC,0.15200671553611755,0.12426722049713135,0.15092810988426208,0.12344890832901001,1.3B
0.1381707601249218,CC,0.14166352152824402,0.12161396443843842,0.1558435559272766,0.13356199860572815,1.3B
0.13683022186160088,CC,0.13721215724945068,0.13199496269226074,0.15448777377605438,0.1236259937286377,1.3B
0.14086845889687538,CC,0.14353252947330475,0.1298069953918457,0.15709444880485535,0.13303986191749573,1.3B
0.13772962614893913,CC,0.1413642019033432,0.13030710816383362,0.15706923604011536,0.12217795848846436,1.3B
0.13779757171869278,CC,0.14902371168136597,0.12540967762470245,0.15534475445747375,0.12141214311122894,1.3B
0.12985779903829098,CC,0.14199914038181305,0.1247672587633133,0.13564804196357727,0.1170167550444603,1.3B
0.14476794749498367,CC,0.15650013089179993,0.13433316349983215,0.1556008756160736,0.132637619972229,1.3B
0.1363246962428093,CC,0.14388877153396606,0.1187017560005188,0.15501758456230164,0.12769067287445068,1.3B
0.13906623609364033,CC,0.14697541296482086,0.13272836804389954,0.15172016620635986,0.12484099715948105,1.3B
0.13573667407035828,CC,0.14078423380851746,0.12582319974899292,0.15047642588615417,0.12586283683776855,1.3B
0.14226830750703812,CC,0.1573990434408188,0.12250971794128418,0.15304984152317047,0.13611462712287903,1.3B
0.13547103852033615,CC,0.13682469725608826,0.12222373485565186,0.15646210312843323,0.12637361884117126,1.3B
0.12985779903829098,CC,0.14199914038181305,0.1247672587633133,0.13564804196357727,0.1170167550444603,1.3B
0.13824114948511124,CC,0.15051007270812988,0.1253262758255005,0.14949268102645874,0.12763556838035583,1.3B
0.1375245563685894,CC,0.1465662568807602,0.13032616674900055,0.14698262512683868,0.12622317671775818,1.3B
0.13818808272480965,CC,0.14749208092689514,0.12599234282970428,0.15253829956054688,0.12672960758209229,1.3B
0.13943294063210487,CC,0.1509333848953247,0.12954658269882202,0.15275314450263977,0.124498650431633,1.3B
0.1401309184730053,CC,0.14387062191963196,0.1261274516582489,0.1567995548248291,0.13372604548931122,1.3B
0.13476558402180672,CC,0.14165233075618744,0.12043917179107666,0.15211960673332214,0.12485122680664062,1.3B
0.13587294146418571,CC,0.14187979698181152,0.12288431823253632,0.15088951587677002,0.127838134765625,1.3B
0.13306607492268085,CC,0.13680946826934814,0.11598409712314606,0.15580381453037262,0.1236669197678566,1.3B
0.13357233256101608,CC,0.14854128658771515,0.11928262561559677,0.14435644447803497,0.12210897356271744,1.3B
0.13406788371503353,CC,0.14489123225212097,0.12800702452659607,0.14341358840465546,0.11995968967676163,1.3B
0.139393525198102,CC,0.1549578607082367,0.12334690243005753,0.15264077484607697,0.1266285628080368,1.3B
0.13694618456065655,CC,0.14624206721782684,0.13323158025741577,0.1448405236005783,0.12347056716680527,1.3B
0.13762863725423813,CC,0.1488303244113922,0.1315344274044037,0.14898017048835754,0.12116962671279907,1.3B
0.1361725553870201,CC,0.14632239937782288,0.12453548610210419,0.1541842520236969,0.11964808404445648,1.3B
0.1352673191577196,CC,0.1489151269197464,0.12231818586587906,0.1506967842578888,0.1191391795873642,1.3B
0.13917503133416176,CC,0.13869400322437286,0.13081681728363037,0.1609574854373932,0.1262318193912506,1.3B
0.1375999115407467,CC,0.14229008555412292,0.12649093568325043,0.1514723002910614,0.130146324634552,1.3B
0.13665806874632835,CC,0.1471375972032547,0.12439602613449097,0.15404638648033142,0.12105226516723633,1.3B
0.12993854470551014,CC,0.13367722928524017,0.11630403995513916,0.1487695425748825,0.12100336700677872,1.3B
0.13863873854279518,CC,0.14443206787109375,0.13056378066539764,0.15938922762870789,0.12016987800598145,1.3B
0.1377704218029976,CC,0.14840325713157654,0.12725648283958435,0.15626303851604462,0.11915890872478485,1.3B
0.1338240895420313,CC,0.14261400699615479,0.12589333951473236,0.14618584513664246,0.12060316652059555,1.3B
0.135965708643198,CC,0.13990885019302368,0.12708845734596252,0.15014906227588654,0.1267164647579193,1.3B
0.12985779903829098,CC,0.14199914038181305,0.1247672587633133,0.13564804196357727,0.1170167550444603,1.3B
0.13668150641024113,CC,0.14947602152824402,0.12481047958135605,0.15323494374752045,0.119204580783844,1.3B
0.13991687633097172,CC,0.15526659786701202,0.12712737917900085,0.15869000554084778,0.11858352273702621,1.3B
0.13488266617059708,CC,0.14160512387752533,0.12682616710662842,0.14974653720855713,0.12135283648967743,1.3B
0.131746219471097,CC,0.14059770107269287,0.12166763842105865,0.14229407906532288,0.12242545932531357,1.3B
0.13184648379683495,CC,0.14581836760044098,0.12003690004348755,0.14606012403964996,0.11547054350376129,1.3B
0.12985779903829098,CC,0.14199914038181305,0.1247672587633133,0.13564804196357727,0.1170167550444603,1.3B
0.13494412414729595,CC,0.1425500214099884,0.1266704499721527,0.15160563588142395,0.11895038932561874,1.3B
0.1365449707955122,CC,0.14525677263736725,0.12645217776298523,0.15215721726417542,0.1223137155175209,1.3B
0.13386389426887035,CC,0.1437358558177948,0.12267017364501953,0.1487462967634201,0.12030325084924698,1.3B
0.13228071853518486,CC,0.14436063170433044,0.11876063048839569,0.14537431299686432,0.12062729895114899,1.3B
0.13342604413628578,CC,0.13854822516441345,0.1263015866279602,0.14494532346725464,0.12390904128551483,1.3B
0.13729030080139637,CC,0.1386542022228241,0.12424281984567642,0.15665718913078308,0.12960699200630188,1.3B
0.1426883451640606,CC,0.15281519293785095,0.13094091415405273,0.16128340363502502,0.12571386992931366,1.3B
0.13514042273163795,CC,0.143125981092453,0.12445542961359024,0.15287336707115173,0.12010691314935684,1.3B
0.13159076496958733,CC,0.13601285219192505,0.1123197078704834,0.14881132543087006,0.1292191743850708,1.3B
0.13051357120275497,CC,0.1360432505607605,0.1198570728302002,0.14687344431877136,0.11928051710128784,1.3B
0.13513197377324104,CC,0.1393115520477295,0.1268787980079651,0.14754237234592438,0.12679517269134521,1.3B
0.14051194116473198,CC,0.14258262515068054,0.12763111293315887,0.14774341881275177,0.14409060776233673,1.3B
0.13121544942259789,CC,0.1404450684785843,0.12377337366342545,0.14571771025657654,0.11492564529180527,1.3B
0.1395358219742775,CC,0.14524675905704498,0.130679190158844,0.15231016278266907,0.12990717589855194,1.3B
0.13032809458673,CC,0.13835647702217102,0.11532435566186905,0.14901408553123474,0.1186174601316452,1.3B
0.13711827620863914,CC,0.14003562927246094,0.12253905832767487,0.15902946889400482,0.12686894834041595,1.3B
0.14017553627490997,CC,0.15446791052818298,0.12518839538097382,0.15105395019054413,0.12999188899993896,1.3B
0.13764053955674171,CC,0.14518365263938904,0.13243529200553894,0.1505541354417801,0.12238907814025879,1.3B
0.1316069010645151,CC,0.13551601767539978,0.11667780578136444,0.1540387123823166,0.12019506841897964,1.3B
0.1331522911787033,CC,0.15108421444892883,0.11512868106365204,0.1467563360929489,0.11963993310928345,1.3B
0.13319890201091766,CC,0.15367065370082855,0.11136462539434433,0.14729121327400208,0.1204691156744957,1.3B
0.13801224902272224,CC,0.1394471973180771,0.13345639407634735,0.15185068547725677,0.12729471921920776,1.3B
0.13972321525216103,CC,0.1427582949399948,0.1287708878517151,0.15960857272148132,0.12775510549545288,1.3B
0.13790208101272583,CC,0.14512138068675995,0.12880948185920715,0.1507340520620346,0.1269434094429016,1.3B
0.13153831288218498,CC,0.1312541663646698,0.1180868148803711,0.15446269512176514,0.1223495751619339,1.3B
0.13569165766239166,CC,0.1445617973804474,0.11805899441242218,0.14498694241046906,0.13515889644622803,1.3B
0.13350787945091724,CC,0.13558492064476013,0.12616686522960663,0.15185078978538513,0.12042894214391708,1.3B
0.14281755685806274,CC,0.14314815402030945,0.13062703609466553,0.1641254425048828,0.1333695948123932,1.3B
0.13518449291586876,CC,0.1423449069261551,0.12466027587652206,0.15304093062877655,0.12069185823202133,1.3B
0.14271590113639832,CC,0.14111390709877014,0.1296997219324112,0.1649659425020218,0.13508403301239014,1.3B
0.13503266125917435,CC,0.1482936143875122,0.12248502671718597,0.14762768149375916,0.12172432243824005,1.3B
0.14090494066476822,Git.,0.14503593742847443,0.13239672780036926,0.1558164656162262,0.130370631814003,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.13849814794957638,Git.,0.1451883465051651,0.1242205873131752,0.1592313051223755,0.12535235285758972,1.3B
0.13696962408721447,Git.,0.1539854258298874,0.11892616748809814,0.15461401641368866,0.12035288661718369,1.3B
0.13855456747114658,Git.,0.15624476969242096,0.126566082239151,0.14764544367790222,0.12376197427511215,1.3B
0.13712264224886894,Git.,0.14629672467708588,0.12822973728179932,0.15051861107349396,0.12344549596309662,1.3B
0.13812712207436562,Git.,0.14820104837417603,0.12773625552654266,0.15138566493988037,0.1251855194568634,1.3B
0.14071243442595005,Git.,0.15405094623565674,0.12497945874929428,0.15487216413021088,0.1289471685886383,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.13729726523160934,Git.,0.14313562214374542,0.1336939036846161,0.15126429498195648,0.12109524011611938,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.14176081120967865,Git.,0.147635817527771,0.13060413300991058,0.1564377397298813,0.13236555457115173,1.3B
0.13945197127759457,Git.,0.15225788950920105,0.1212058886885643,0.15470154583454132,0.1296425610780716,1.3B
0.13634751737117767,Git.,0.14074784517288208,0.12725383043289185,0.15116754174232483,0.12622085213661194,1.3B
0.1356042642146349,Git.,0.14649835228919983,0.11782041937112808,0.14902062714099884,0.12907765805721283,1.3B
0.14034903421998024,Git.,0.14595450460910797,0.1304452270269394,0.14830972254276276,0.13668668270111084,1.3B
0.13890755362808704,Git.,0.15140199661254883,0.1279516965150833,0.15379424393177032,0.12248227745294571,1.3B
0.14043515361845493,Git.,0.14854796230793,0.12451974302530289,0.15153467655181885,0.137138232588768,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.13891232013702393,Git.,0.15205790102481842,0.12670007348060608,0.15148918330669403,0.12540212273597717,1.3B
0.14166012778878212,Git.,0.14327257871627808,0.12677611410617828,0.1564059555530548,0.1401858627796173,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.1403200961649418,Git.,0.15054214000701904,0.13171860575675964,0.1524491012096405,0.12657053768634796,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.1366114318370819,Git.,0.15009786188602448,0.12430564314126968,0.14940838515758514,0.12263383716344833,1.3B
0.13047550432384014,Git.,0.14092324674129486,0.1171392947435379,0.14257563650608063,0.12126383930444717,1.3B
